"UserID","SystemAgeAsOfReg","Gender","CountryID"
58860,24,"M",616
58865,28,"M",40
58877,30,"M",56
58882,35,"M",528
58887,19,"M",276
58899,38,"M",254
58903,28,"M",276
58907,42,"M",250
58928,25,"M",724
58969,18,"M",724
58982,23,"M",40
58996,37,"M",250
59014,31,"F",724
59016,28,"M",276
59020,20,"M",276
59060,27,"M",250
59079,27,"M",40
59089,26,"M",40
59098,23,"M",276
59100,21,"M",276
59110,25,"M",56
59169,42,"M",250
59171,25,"M",788
59173,24,"M",276
59176,53,"F",56
59202,25,"M",250
59209,20,"M",826
59212,39,"M",276
59219,18,"M",348
59227,27,"M",250
59231,23,"M",826
59232,22,"F",372
59236,25,"M",40
59240,22,"M",250
59277,36,"M",56
59282,26,"M",276
59308,40,"F",250
59352,20,"M",724
59360,51,"M",826
59423,30,"M",528
59431,50,"M",348
59473,29,"M",788
59477,59,"M",276
59529,37,"M",276
59536,35,"M",203
59537,23,"F",724
59541,27,"M",276
59549,18,"M",40
59560,34,"M",250
59561,21,"M",250
59578,26,"M",250
59602,18,"M",724
59620,22,"F",40
59627,18,"M",276
59628,39,"M",756
59640,38,"M",703
59643,20,"M",250
59711,28,"M",276
59726,38,"M",724
59731,32,"M",276
59755,50,"M",724
59778,65,"M",724
59782,20,"M",250
59804,66,"M",528
59805,24,"M",276
59850,44,"M",56
59869,29,"M",724
59877,27,"M",276
59887,26,"M",276
59904,28,"M",250
59960,25,"M",826
59973,28,"M",724
59987,37,"M",724
59998,68,"F",724
60007,21,"M",276
60012,28,"M",756
60035,27,"M",40
60038,24,"M",276
60063,22,"M",250
60081,22,"M",250
60121,20,"M",276
60128,19,"M",276
60133,21,"M",276
60137,20,"M",203
60165,34,"M",276
60174,31,"M",756
60182,27,"M",788
60216,35,"M",756
60218,34,"M",250
60234,28,"M",276
60238,44,"M",276
60247,18,"M",703
60291,24,"F",276
60299,23,"M",56
60307,20,"M",276
60316,25,"M",276
60343,21,"M",276
60396,24,"M",724
60444,26,"F",276
60507,20,"M",40
60512,22,"M",756
60556,51,"F",276
60586,33,"M",276
60598,24,"M",40
60623,27,"M",276
60634,23,"M",276
60647,18,"M",250
60649,35,"M",250
60660,18,"M",250
60675,23,"M",724
60702,25,"M",616
60716,18,"M",40
60780,25,"M",826
60800,24,"M",56
60815,22,"M",250
60853,28,"M",643
60855,20,"M",250
60916,24,"M",250
60975,21,"F",276
60983,44,"M",826
60986,28,"M",250
60990,50,"F",276
60995,27,"M",756
61033,27,"M",528
61034,24,"M",276
61071,26,"M",276
61104,36,"M",276
61138,34,"M",616
61139,29,"M",826
61185,25,"M",203
61204,30,"F",40
61221,29,"M",756
61228,37,"M",NA
61250,32,"M",528
61261,26,"M",276
61266,31,"M",348
61272,25,"M",616
61280,18,"F",276
61299,26,"F",276
61339,31,"M",250
61343,26,"M",250
61348,27,"M",276
61400,25,"M",724
61402,18,"M",276
61409,28,"M",788
61412,20,"M",250
61454,38,"M",276
61469,30,"F",616
61491,21,"M",56
61530,21,"M",250
61532,22,"M",276
61539,53,"M",724
61581,51,"F",56
61585,23,"F",348
61620,27,"M",643
61648,20,"F",276
61673,35,"M",276
61686,30,"M",752
61694,27,"F",756
61762,24,"F",616
61765,19,"M",250
61771,31,"M",276
61822,38,"M",250
61838,30,"M",40
61861,57,"M",250
61883,22,"M",250
61897,21,"M",724
61900,30,"M",250
61931,47,"M",276
61948,32,"M",788
61967,28,"M",348
61989,22,"M",348
61992,47,"M",250
62013,34,"M",250
62015,18,"M",250
62067,20,"M",276
62083,24,"M",250
62087,37,"M",276
62109,35,"M",276
62115,27,"F",250
62141,22,"M",826
62203,30,"M",348
62207,18,"M",276
62219,28,"M",788
62247,26,"M",203
62287,25,"M",724
62292,52,"F",56
62298,48,"F",250
62314,37,"F",276
62333,21,"M",276
62353,36,"M",40
62355,51,"M",276
62365,27,"M",348
62413,32,"M",250
62443,25,"F",276
62452,23,"M",724
62463,36,"M",250
62496,23,"F",276
62529,27,"M",643
62530,32,"M",724
62573,27,"M",826
62576,21,"M",276
62593,33,"M",276
62606,31,"M",250
62636,25,"M",826
62642,36,"M",724
62650,32,"M",250
62665,23,"M",40
62670,23,"M",276
62680,32,"M",756
62686,21,"M",250
62692,28,"M",40
62743,20,"M",276
62773,19,"M",826
62777,24,"M",250
62783,35,"M",528
62824,23,"M",276
62827,21,"M",40
62834,26,"M",250
62838,20,"M",250
62858,30,"M",348
62879,57,"M",56
62918,31,"M",56
62935,33,"M",276
62941,26,"M",276
62947,19,"M",276
62997,73,"M",276
63058,18,"M",56
63063,45,"F",8
63064,24,"M",724
63080,62,"M",250
63086,24,"M",276
63097,21,"M",276
63115,36,"M",250
63129,23,"M",250
63157,18,"M",250
63159,37,"F",724
63172,24,"M",250
63178,18,"M",56
63208,18,"M",40
63209,19,"M",40
63240,20,"M",250
63265,19,"M",756
63303,20,"M",40
63316,23,"M",643
63321,34,"M",826
63333,23,"F",250
63348,46,"M",276
63363,33,"M",40
63369,26,"M",250
63371,23,"M",250
63381,21,"M",826
63444,18,"M",276
63464,27,"M",276
63491,18,"M",250
63505,26,"M",276
63512,22,"M",616
63540,50,"M",276
63571,19,"M",348
63578,21,"M",250
63625,18,"M",276
63626,28,"M",250
63657,32,"F",56
63661,29,"M",276
63679,50,"M",250
63697,37,"M",724
63698,28,"F",250
63723,25,"M",250
63743,26,"M",250
63748,24,"M",250
63756,23,"M",788
63773,20,"M",276
63784,18,"M",276
63788,31,"F",616
63819,29,"M",56
63874,24,"M",40
63876,40,"F",NA
63878,29,"M",56
63897,34,"M",578
63909,24,"M",276
63914,27,"M",528
63923,26,"M",492
63940,33,"M",276
63942,32,"M",276
63961,30,"M",276
63976,26,"M",703
63997,23,"M",826
63999,21,"M",276
64016,37,"M",788
64023,26,"M",250
64026,34,"F",250
64033,46,"M",250
64076,21,"M",724
64079,28,"M",724
64095,18,"M",276
64128,24,"M",56
64147,18,"M",756
64155,18,"M",276
64160,42,"M",276
64173,21,"M",348
64206,23,"M",276
64221,28,"M",250
64273,33,"M",756
64279,20,"M",276
64290,33,"M",724
64306,20,"M",276
64318,28,"M",203
64335,36,"M",756
64377,26,"M",250
64432,36,"M",276
64454,22,"M",826
64472,27,"M",250
64477,18,"M",276
64499,25,"M",276
64504,53,"F",250
64532,30,"F",276
64567,23,"M",250
64575,23,"M",250
64588,26,"M",250
64666,22,"M",56
64670,26,"M",250
64699,35,"M",826
64708,33,"M",276
64740,27,"M",788
64756,18,"M",616
64769,24,"M",276
64782,31,"M",56
64797,38,"M",56
64800,36,"M",250
64811,34,"M",756
64833,55,"M",442
64854,56,"M",203
64867,36,"M",250
64868,43,"M",528
64879,30,"M",276
64892,22,"M",276
64894,27,"M",40
64907,38,"M",643
64938,31,"M",724
64953,23,"M",826
64972,28,"F",826
64999,26,"M",40
65017,23,"M",276
65036,25,"M",203
65043,25,"M",276
65045,29,"M",484
65078,33,"M",276
65080,21,"M",724
65103,24,"M",250
65153,35,"M",826
65170,18,"M",250
65181,21,"M",56
65188,27,"F",276
65192,28,"M",250
65193,18,"M",756
65197,25,"M",724
65211,26,"M",56
65228,29,"M",250
65229,39,"M",56
65248,28,"M",276
65252,22,"M",250
65254,20,"M",276
65267,24,"M",276
65273,40,"M",756
65302,30,"M",250
65304,20,"M",276
65317,22,"M",276
65321,26,"M",756
65323,37,"M",250
65328,33,"M",250
65359,18,"M",276
65368,33,"M",124
65404,22,"M",703
65407,22,"M",276
65408,22,"M",348
65413,22,"M",788
65433,49,"M",470
65437,24,"M",40
65438,21,"M",276
65452,21,"F",703
65453,26,"M",276
65489,40,"M",250
65504,26,"M",250
65505,33,"M",250
65508,21,"F",250
65523,19,"M",250
65525,24,"M",276
65530,39,"F",56
65570,22,"M",276
65578,28,"M",203
65590,33,"M",348
65596,40,"M",276
65608,35,"M",348
65632,41,"M",528
65638,32,"M",276
65641,25,"M",276
65643,50,"M",250
65658,29,"M",528
65662,39,"F",250
65679,23,"M",40
65691,19,"M",643
65705,18,"M",528
65710,24,"M",250
65736,52,"M",56
65754,22,"M",528
65756,27,"M",724
65758,50,"M",250
65763,23,"F",40
65776,19,"M",348
65786,21,"F",276
65816,37,"M",56
65839,25,"M",276
65881,24,"M",250
65886,23,"M",250
65908,56,"M",40
65928,30,"M",724
65934,24,"M",276
65940,48,"M",276
65951,23,"M",784
65977,19,"M",250
65981,39,"M",724
65986,33,"M",643
65992,29,"M",276
66008,39,"M",276
66042,48,"M",276
66055,24,"M",788
66067,23,"M",724
66075,33,"M",276
66091,19,"M",40
66102,43,"M",276
66138,25,"M",250
66141,21,"M",724
66154,20,"M",276
66158,24,"M",250
66161,22,"M",250
66187,21,"M",528
66191,44,"M",250
66197,21,"M",724
66205,22,"M",756
66212,36,"M",528
66235,18,"M",276
66246,22,"M",276
66248,22,"M",276
66249,38,"M",203
66261,35,"F",276
66266,30,"M",276
66273,20,"M",703
66289,44,"M",250
66290,28,"M",250
66292,32,"M",250
66316,35,"F",250
66326,56,"F",40
66328,30,"M",250
66334,27,"M",276
66346,32,"M",276
66353,36,"M",703
66361,29,"M",250
66384,26,"M",276
66402,39,"M",276
66424,24,"M",56
66438,30,"M",56
66460,27,"M",276
66464,22,"M",276
66471,21,"M",276
66481,22,"M",276
66505,37,"M",348
66516,18,"M",756
66557,20,"M",724
66566,29,"M",276
66568,25,"M",250
66570,39,"M",398
66585,33,"M",56
66590,37,"M",250
66593,47,"M",276
66618,36,"M",276
66660,38,"M",40
66680,47,"M",276
66688,18,"M",348
66691,25,"M",276
66703,41,"M",56
66708,48,"F",276
66736,45,"F",31
66739,23,"M",250
66749,21,"M",276
66819,41,"M",276
66840,21,"M",276
66853,28,"M",788
66859,25,"M",276
66916,29,"M",528
66919,28,"M",250
66925,37,"M",250
66934,23,"M",276
66956,50,"F",826
66967,30,"F",250
66976,19,"M",348
66986,20,"M",276
67013,27,"M",276
67016,24,"M",276
67040,24,"M",276
67065,46,"M",250
67068,21,"M",250
67077,34,"M",250
67092,24,"M",40
67099,30,"M",250
67130,29,"M",276
67168,21,"M",56
67169,18,"M",250
67191,22,"M",203
67214,29,"M",276
67215,32,"M",276
67228,24,"M",276
67276,53,"M",276
67316,24,"M",40
67322,29,"M",724
67343,26,"M",203
67358,31,"M",56
67365,27,"M",250
67370,23,"M",788
67376,30,"M",276
67387,22,"M",250
67409,30,"M",276
67430,36,"M",250
67435,25,"M",616
67467,30,"F",40
67537,38,"M",250
67545,18,"M",250
67551,24,"F",250
67592,22,"M",56
67620,32,"M",56
67627,19,"M",276
67630,24,"M",348
67644,18,"M",276
67660,47,"M",276
67672,44,"M",276
67682,22,"F",250
67687,24,"M",724
67697,38,"M",724
67699,24,"M",643
67705,26,"M",276
67706,29,"M",40
67722,49,"M",724
67724,54,"M",276
67730,41,"M",826
67756,26,"M",528
67758,21,"M",724
67806,32,"F",250
67849,26,"M",276
67863,20,"M",250
67872,28,"M",250
67881,32,"M",250
67885,37,"M",56
67893,27,"M",250
67894,29,"M",276
67898,64,"M",250
67911,20,"M",250
67923,27,"M",250
67927,33,"M",756
67933,25,"M",276
67937,27,"M",56
67938,20,"M",826
67940,29,"M",348
67947,49,"F",250
67950,38,"M",250
67955,23,"M",250
67967,20,"M",276
67979,38,"M",638
67997,22,"M",616
68005,28,"M",616
68008,31,"M",250
68012,33,"M",372
68015,29,"M",528
68029,26,"M",276
68030,41,"M",250
68041,32,"M",70
68049,44,"M",276
68120,29,"F",276
68124,39,"M",250
68125,34,"M",276
68141,30,"M",250
68150,33,"M",276
68151,32,"M",724
68219,23,"M",276
68222,40,"M",276
68228,27,"M",578
68301,23,"M",826
68303,27,"M",250
68304,24,"M",276
68318,24,"M",724
68319,32,"M",788
68324,40,"M",826
68338,23,"F",40
68345,23,"M",826
68362,25,"M",56
68363,29,"M",56
68365,34,"M",56
68406,50,"M",40
68445,25,"M",250
68461,22,"M",203
68471,22,"M",348
68474,23,"M",250
68506,33,"M",826
68523,27,"M",616
68535,28,"M",276
68562,24,"M",56
68563,29,"M",276
68568,25,"M",276
68577,34,"M",276
68596,22,"M",40
68604,37,"M",276
68609,42,"M",724
68613,20,"M",250
68644,26,"M",276
68668,19,"M",276
68678,25,"M",724
68700,26,"M",276
68745,27,"M",40
68747,62,"M",124
68749,32,"M",392
68759,31,"M",826
68761,30,"M",276
68773,41,"M",276
68777,29,"M",276
68812,26,"M",276
68821,29,"M",188
68823,36,"M",484
68831,32,"M",276
68879,36,"F",703
68882,33,"M",528
68892,23,"M",250
68894,26,"M",250
68905,23,"M",250
68908,28,"M",250
68909,29,"M",250
68912,39,"M",250
68921,21,"M",250
68922,23,"M",250
68934,28,"M",724
68967,34,"F",250
68983,21,"M",56
68992,23,"M",70
69015,33,"M",724
69018,24,"M",826
69020,26,"M",276
69026,18,"M",276
69047,19,"M",40
69049,19,"M",528
69070,30,"M",764
69117,24,"M",276
69123,22,"M",203
69137,18,"M",40
69150,19,"M",250
69166,21,"M",756
69186,57,"F",756
69195,25,"M",826
69208,18,"M",250
69225,26,"M",724
69226,23,"M",276
69247,35,"M",756
69251,31,"M",56
69273,51,"M",40
69274,22,"M",276
69275,22,"M",276
69280,24,"M",276
69343,20,"M",276
69370,27,"M",NA
69384,37,"M",250
69418,42,"M",276
69434,24,"M",50
69435,25,"M",826
69463,28,"F",40
69487,19,"M",276
69490,27,"M",724
69499,33,"M",250
69516,35,"M",250
69523,44,"M",826
69544,28,"M",56
69559,35,"M",250
69602,24,"M",250
69644,32,"F",250
69670,29,"M",250
69672,26,"M",250
69694,50,"M",250
69701,35,"M",56
69708,23,"M",250
69725,34,"M",703
69736,25,"M",250
69756,41,"M",250
69798,38,"M",250
69816,42,"M",250
69818,34,"M",643
69826,44,"M",250
69961,30,"M",470
69963,23,"M",250
69970,32,"M",276
69974,35,"M",250
69993,27,"M",442
70011,37,"M",56
70014,19,"M",616
70140,29,"M",756
70146,49,"M",276
70154,25,"M",276
70172,28,"M",276
70185,35,"M",724
70203,27,"M",442
70216,33,"M",276
70227,20,"M",40
70238,19,"M",250
70246,28,"M",250
70285,19,"M",276
70286,45,"M",250
70292,31,"M",276
70302,34,"M",276
70311,22,"M",276
70321,25,"M",276
70365,33,"M",56
70370,24,"M",276
70383,25,"M",616
70389,34,"M",276
70390,24,"M",724
70398,28,"M",40
70399,27,"M",276
70411,22,"M",756
70418,22,"M",348
70497,32,"F",276
70498,24,"M",250
70510,24,"M",276
70558,22,"M",250
70566,26,"M",276
70575,24,"M",203
70600,41,"M",56
70624,29,"M",250
70652,31,"M",348
70657,43,"F",250
70682,31,"M",250
70689,21,"M",826
70700,18,"M",276
70734,18,"M",528
70744,34,"M",276
70753,20,"M",756
70761,24,"M",276
70766,25,"M",250
70831,22,"M",56
70871,48,"F",276
70894,26,"M",276
70897,24,"M",268
70902,26,"M",203
70917,25,"M",250
70919,21,"M",250
70929,23,"M",250
70958,34,"M",276
70972,29,"M",250
70978,21,"M",276
71011,25,"M",203
71030,18,"M",56
71068,32,"M",276
71073,31,"M",250
71076,21,"M",56
71091,33,"M",276
71123,39,"M",250
71156,20,"M",276
71163,20,"M",203
71189,22,"M",250
71212,21,"M",826
71215,30,"M",56
71229,24,"M",276
71294,21,"M",40
71305,31,"M",250
71318,26,"M",276
71334,20,"M",250
71367,19,"M",250
71370,25,"M",276
71398,27,"M",56
71408,38,"M",724
71449,22,"M",250
71458,27,"M",276
71475,65,"F",276
71491,27,"M",724
71494,23,"M",276
71514,59,"M",276
71530,22,"M",756
71534,24,"F",276
71535,38,"M",442
71539,26,"M",250
71541,28,"M",528
71546,28,"M",276
71547,22,"M",203
71552,20,"M",250
71568,18,"M",276
71571,19,"M",826
71587,26,"M",250
71612,42,"F",724
71632,30,"M",276
71633,24,"F",250
71718,22,"F",203
71724,28,"M",276
71746,25,"M",276
71760,28,"M",250
71777,21,"M",203
71787,26,"M",703
71788,23,"M",56
71859,23,"M",250
71870,30,"F",40
71918,46,"F",276
71934,34,"M",250
71937,28,"M",250
71948,20,"M",250
71949,29,"F",724
71955,20,"M",276
71958,65,"M",643
71961,32,"M",276
72007,18,"M",703
72025,23,"M",250
72028,23,"M",276
72063,24,"M",250
72072,29,"M",276
72080,28,"M",276
72148,28,"M",826
72171,25,"M",826
72185,47,"M",276
72189,54,"M",724
72212,44,"M",276
72248,28,"M",40
72260,21,"M",724
72262,26,"M",276
72269,25,"M",203
72317,20,"M",276
72360,34,"M",250
72364,19,"M",276
72365,29,"M",250
72391,25,"M",56
72394,18,"M",528
72400,50,"M",826
72412,27,"M",276
72414,27,"M",756
72426,23,"M",643
72466,31,"M",250
